time;humantime;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;memory_used;memory_size
1518042737;07/02/2018 23:32;53.810000;59.160000;54.660000;64.110000;51.010000;54.080000;51.340000;;;7183640000.000000;8000000000.000000
1518043037;07/02/2018 23:37;59.070000;;;;;;;;;7329380000.000000;8000000000.000000
1518043337;07/02/2018 23:42;47.700000;54.300000;50.490000;47.870000;69.220000;46.910000;52.870000;74.870000;50.970000;7060130000.000000;8000000000.000000
1518043637;07/02/2018 23:47;66.740000;74.910000;72.530000;72.600000;69.860000;73.600000;60.890000;43.820000;65.400000;7035540000.000000;8000000000.000000
1518043937;07/02/2018 23:52;73.520000;;;;;;;;;7494610000.000000;8000000000.000000
1518044237;07/02/2018 23:57;66.830000;55.940000;68.920000;59.710000;50.110000;58.780000;54.540000;;;7096870000.000000;8000000000.000000
1518044537;08/02/2018 00:02;58.870000;54.150000;71.870000;66.650000;71.450000;;;;;7402530000.000000;8000000000.000000
1518044837;08/02/2018 00:07;48.990000;72.740000;48.230000;65.710000;;;;;;7258980000.000000;8000000000.000000
1518045137;08/02/2018 00:12;60.150000;58.140000;71.730000;66.540000;54.140000;69.940000;;;;7118090000.000000;8000000000.000000
1518045437;08/02/2018 00:17;58.280000;66.980000;71.690000;48.500000;;;;;;7012670000.000000;8000000000.000000
1518045737;08/02/2018 00:22;77.370000;;;;;;;;;7208790000.000000;8000000000.000000
1518046037;08/02/2018 00:27;67.370000;59.110000;62.910000;56.700000;60.810000;56.230000;52.810000;;;7056370000.000000;8000000000.000000
1518046337;08/02/2018 00:32;51.760000;59.550000;62.230000;68.910000;49.930000;80.860000;68.980000;50.120000;;7179340000.000000;8000000000.000000
1518046637;08/02/2018 00:37;59.220000;58.700000;;;;;;;;7282120000.000000;8000000000.000000
1518046937;08/02/2018 00:42;63.080000;51.850000;52.740000;74.100000;;;;;;7114660000.000000;8000000000.000000
1518047237;08/02/2018 00:47;48.700000;71.930000;64.320000;58.010000;69.020000;61.840000;62.760000;52.650000;;7008410000.000000;8000000000.000000
1518047537;08/02/2018 00:52;47.990000;60.410000;63.620000;49.080000;70.680000;49.220000;49.800000;;;7435310000.000000;8000000000.000000
1518047837;08/02/2018 00:57;66.710000;53.210000;71.660000;;;;;;;7103070000.000000;8000000000.000000
1518048137;08/02/2018 01:02;68.470000;61.460000;77.550000;60.860000;66.070000;59.670000;64.030000;50.380000;;7278190000.000000;8000000000.000000
1518048437;08/02/2018 01:07;56.400000;66.480000;52.380000;57.950000;52.550000;62.260000;60.220000;;;7359240000.000000;8000000000.000000
1518048737;08/02/2018 01:12;62.380000;;;;;;;;;7170230000.000000;8000000000.000000
1518049037;08/02/2018 01:17;58.990000;64.620000;;;;;;;;7171120000.000000;8000000000.000000
1518049337;08/02/2018 01:22;48.750000;73.870000;65.700000;58.110000;54.380000;;;;;7106770000.000000;8000000000.000000
1518049637;08/02/2018 01:27;53.670000;54.690000;67.950000;60.520000;53.460000;74.670000;70.950000;55.380000;48.540000;7106770000.000000;8000000000.000000
1518049937;08/02/2018 01:32;72.390000;66.960000;70.290000;70.350000;55.250000;58.120000;;;;7027530000.000000;8000000000.000000
1518050237;08/02/2018 01:37;78.020000;70.440000;77.990000;68.010000;57.880000;54.060000;68.520000;72.420000;;7193270000.000000;8000000000.000000
1518050537;08/02/2018 01:42;75.840000;;;;;;;;;7035940000.000000;8000000000.000000
1518050837;08/02/2018 01:47;44.380000;;;;;;;;;7200500000.000000;8000000000.000000
1518051137;08/02/2018 01:52;49.380000;69.170000;58.900000;;;;;;;7081660000.000000;8000000000.000000
1518051437;08/02/2018 01:57;67.390000;71.490000;;;;;;;;7007840000.000000;8000000000.000000
1518051737;08/02/2018 02:02;76.530000;54.860000;67.650000;49.070000;55.000000;72.210000;;;;7400600000.000000;8000000000.000000
1518052037;08/02/2018 02:07;63.940000;58.140000;59.910000;;;;;;;7338410000.000000;8000000000.000000
1518052337;08/02/2018 02:12;65.880000;;;;;;;;;7498300000.000000;8000000000.000000
1518052637;08/02/2018 02:17;51.280000;64.990000;46.580000;70.460000;82.990000;77.460000;51.630000;;;7074200000.000000;8000000000.000000
1518052937;08/02/2018 02:22;71.960000;50.810000;64.470000;69.920000;74.460000;72.600000;59.140000;56.560000;;7145700000.000000;8000000000.000000
1518053237;08/02/2018 02:27;59.290000;;;;;;;;;7437960000.000000;8000000000.000000
1518053537;08/02/2018 02:32;76.040000;71.400000;61.920000;55.930000;;;;;;7093280000.000000;8000000000.000000
1518053837;08/02/2018 02:37;46.850000;70.660000;79.100000;73.840000;58.960000;;;;;7000930000.000000;8000000000.000000
1518054137;08/02/2018 02:42;53.050000;79.750000;56.840000;55.490000;49.620000;50.490000;50.740000;;;7149560000.000000;8000000000.000000
1518054437;08/02/2018 02:47;47.390000;59.150000;;;;;;;;7040930000.000000;8000000000.000000
1518054737;08/02/2018 02:52;61.410000;59.410000;58.440000;64.780000;44.440000;43.180000;78.220000;56.550000;62.890000;7158350000.000000;8000000000.000000
1518055037;08/02/2018 02:57;60.890000;55.950000;65.020000;76.190000;74.420000;51.720000;78.220000;58.530000;75.650000;7213870000.000000;8000000000.000000
1518055337;08/02/2018 03:02;59.930000;58.840000;52.490000;66.000000;;;;;;7447340000.000000;8000000000.000000
1518055637;08/02/2018 03:07;61.910000;49.010000;66.330000;57.700000;;;;;;7033470000.000000;8000000000.000000
1518055937;08/02/2018 03:12;49.180000;50.270000;62.580000;;;;;;;7252290000.000000;8000000000.000000
1518056237;08/02/2018 03:17;69.420000;65.340000;79.670000;57.360000;61.120000;44.170000;56.350000;74.370000;;7332690000.000000;8000000000.000000
1518056537;08/02/2018 03:22;52.310000;56.490000;50.770000;71.400000;67.180000;67.630000;61.200000;;;7121700000.000000;8000000000.000000
1518056837;08/02/2018 03:27;59.870000;57.870000;77.580000;71.460000;72.990000;76.060000;;;;7367250000.000000;8000000000.000000
1518057137;08/02/2018 03:32;67.060000;74.880000;60.130000;51.670000;46.170000;;;;;7031970000.000000;8000000000.000000
1518057437;08/02/2018 03:37;65.780000;;;;;;;;;7426670000.000000;8000000000.000000
1518057737;08/02/2018 03:42;56.460000;50.640000;72.880000;76.550000;69.160000;76.180000;64.890000;;;7439500000.000000;8000000000.000000
1518058037;08/02/2018 03:47;75.230000;;;;;;;;;7201690000.000000;8000000000.000000
1518058337;08/02/2018 03:52;64.270000;;;;;;;;;7121150000.000000;8000000000.000000
1518058637;08/02/2018 03:57;65.740000;68.750000;73.530000;70.490000;73.960000;64.210000;;;;7430800000.000000;8000000000.000000
1518058937;08/02/2018 04:02;64.200000;47.580000;60.280000;73.070000;;;;;;7093380000.000000;8000000000.000000
1518059237;08/02/2018 04:07;78.590000;69.790000;65.080000;73.500000;61.190000;50.710000;;;;7479680000.000000;8000000000.000000
1518059537;08/02/2018 04:12;70.120000;;;;;;;;;7151600000.000000;8000000000.000000
1518059837;08/02/2018 04:17;59.530000;81.200000;61.590000;55.750000;65.840000;67.660000;61.240000;61.400000;;7096250000.000000;8000000000.000000
1518060137;08/02/2018 04:22;50.950000;;;;;;;;;7175950000.000000;8000000000.000000
1518060437;08/02/2018 04:27;70.310000;65.480000;48.630000;72.830000;71.380000;65.760000;;;;7018130000.000000;8000000000.000000
1518060737;08/02/2018 04:32;68.950000;55.710000;58.410000;68.550000;66.270000;;;;;7162840000.000000;8000000000.000000
1518061037;08/02/2018 04:37;68.460000;56.020000;71.350000;46.380000;45.310000;57.450000;68.300000;55.990000;;7221490000.000000;8000000000.000000
1518061337;08/02/2018 04:42;66.910000;56.610000;64.240000;62.700000;68.470000;64.260000;55.040000;83.140000;59.890000;7159110000.000000;8000000000.000000
1518061637;08/02/2018 04:47;64.220000;71.230000;72.480000;69.090000;;;;;;7298680000.000000;8000000000.000000
1518061937;08/02/2018 04:52;56.230000;70.120000;68.700000;75.060000;59.840000;;;;;7204760000.000000;8000000000.000000
1518062237;08/02/2018 04:57;56.210000;74.680000;68.640000;65.600000;;;;;;7474010000.000000;8000000000.000000
1518062537;08/02/2018 05:02;65.310000;70.340000;59.660000;68.970000;;;;;;7376850000.000000;8000000000.000000
1518062837;08/02/2018 05:07;52.550000;67.120000;66.570000;57.720000;80.370000;48.550000;54.330000;59.820000;;7260440000.000000;8000000000.000000
1518063137;08/02/2018 05:12;72.000000;56.730000;58.290000;45.350000;73.260000;62.860000;;;;7473000000.000000;8000000000.000000
1518063437;08/02/2018 05:17;58.640000;64.100000;49.070000;59.480000;48.260000;51.150000;68.720000;46.550000;45.080000;7171010000.000000;8000000000.000000
1518063737;08/02/2018 05:22;62.340000;50.260000;70.250000;54.650000;49.750000;50.240000;57.490000;53.500000;;7179580000.000000;8000000000.000000
1518064037;08/02/2018 05:27;77.130000;74.600000;;;;;;;;7012520000.000000;8000000000.000000
1518064337;08/02/2018 05:32;64.690000;77.270000;58.010000;62.730000;53.670000;;;;;7385430000.000000;8000000000.000000
1518064637;08/02/2018 05:37;68.800000;47.200000;;;;;;;;7325030000.000000;8000000000.000000
1518064937;08/02/2018 05:42;63.900000;47.600000;53.310000;66.840000;49.770000;50.880000;71.220000;;;7245490000.000000;8000000000.000000
1518065237;08/02/2018 05:47;54.280000;66.600000;;;;;;;;7386560000.000000;8000000000.000000
1518065537;08/02/2018 05:52;49.860000;74.370000;64.760000;64.230000;66.550000;55.600000;50.180000;66.250000;;7221040000.000000;8000000000.000000
1518065837;08/02/2018 05:57;73.090000;63.790000;75.590000;67.270000;;;;;;7398120000.000000;8000000000.000000
1518066137;08/02/2018 06:02;51.960000;52.970000;77.500000;57.610000;52.690000;65.520000;63.140000;68.260000;;7038870000.000000;8000000000.000000
1518066437;08/02/2018 06:07;55.550000;59.990000;50.340000;63.740000;54.590000;;;;;7476300000.000000;8000000000.000000
1518066737;08/02/2018 06:12;71.120000;55.670000;62.490000;54.050000;66.490000;;;;;7226720000.000000;8000000000.000000
1518067037;08/02/2018 06:17;74.500000;60.410000;45.480000;66.810000;;;;;;7285740000.000000;8000000000.000000
1518067337;08/02/2018 06:22;67.940000;71.720000;67.370000;60.180000;77.160000;50.100000;;;;7122260000.000000;8000000000.000000
1518067637;08/02/2018 06:27;76.170000;52.150000;;;;;;;;7068120000.000000;8000000000.000000
1518067937;08/02/2018 06:32;70.910000;53.750000;71.480000;66.380000;53.290000;61.440000;;;;7101900000.000000;8000000000.000000
1518068237;08/02/2018 06:37;60.290000;55.650000;63.100000;62.430000;62.960000;62.330000;69.450000;;;7356950000.000000;8000000000.000000
1518068537;08/02/2018 06:42;55.500000;78.540000;;;;;;;;7149090000.000000;8000000000.000000
1518068837;08/02/2018 06:47;65.220000;42.150000;66.050000;74.120000;62.690000;;;;;7358130000.000000;8000000000.000000
1518069137;08/02/2018 06:52;48.320000;;;;;;;;;7471350000.000000;8000000000.000000
1518069437;08/02/2018 06:57;64.920000;73.980000;61.040000;50.230000;46.420000;;;;;7241230000.000000;8000000000.000000
1518069737;08/02/2018 07:02;66.720000;;;;;;;;;7343840000.000000;8000000000.000000
1518070037;08/02/2018 07:07;63.250000;61.680000;56.920000;69.610000;57.710000;63.100000;64.640000;;;7322000000.000000;8000000000.000000
1518070337;08/02/2018 07:12;74.360000;52.950000;58.450000;53.190000;58.530000;81.770000;66.820000;66.240000;47.320000;7322250000.000000;8000000000.000000
1518070637;08/02/2018 07:17;78.640000;72.140000;71.290000;65.350000;68.370000;63.230000;47.570000;;;7173690000.000000;8000000000.000000
1518070937;08/02/2018 07:22;50.950000;69.540000;;;;;;;;7115960000.000000;8000000000.000000
1518071237;08/02/2018 07:27;70.100000;59.870000;60.550000;55.830000;63.880000;;;;;7270130000.000000;8000000000.000000
1518071537;08/02/2018 07:32;65.170000;77.550000;70.560000;51.930000;45.090000;60.460000;78.390000;54.070000;68.460000;7494760000.000000;8000000000.000000
1518071837;08/02/2018 07:37;59.870000;71.160000;54.660000;73.000000;62.470000;69.370000;71.460000;;;7497580000.000000;8000000000.000000
1518072137;08/02/2018 07:42;62.320000;66.550000;46.240000;;;;;;;7244320000.000000;8000000000.000000
1518072437;08/02/2018 07:47;71.070000;53.710000;57.050000;68.310000;49.150000;57.470000;48.990000;50.030000;51.450000;7491610000.000000;8000000000.000000
1518072737;08/02/2018 07:52;64.120000;49.270000;72.130000;74.720000;50.330000;63.430000;73.300000;61.240000;47.350000;7128310000.000000;8000000000.000000
1518073037;08/02/2018 07:57;59.420000;69.520000;;;;;;;;7099060000.000000;8000000000.000000
1518073337;08/02/2018 08:02;60.700000;;;;;;;;;7352050000.000000;8000000000.000000
1518073637;08/02/2018 08:07;51.380000;;;;;;;;;7268620000.000000;8000000000.000000
1518073937;08/02/2018 08:12;55.950000;;;;;;;;;7351270000.000000;8000000000.000000
1518074237;08/02/2018 08:17;52.380000;50.540000;47.240000;69.280000;60.480000;;;;;7032820000.000000;8000000000.000000
1518074537;08/02/2018 08:22;78.990000;42.660000;68.400000;67.220000;55.240000;61.430000;80.110000;;;7313000000.000000;8000000000.000000
1518074837;08/02/2018 08:27;68.430000;48.730000;45.100000;65.480000;54.850000;68.160000;;;;7332840000.000000;8000000000.000000
1518075137;08/02/2018 08:32;73.980000;75.720000;70.590000;50.430000;62.560000;51.620000;76.300000;;;7498910000.000000;8000000000.000000
1518075437;08/02/2018 08:37;52.120000;53.320000;65.200000;;;;;;;7311420000.000000;8000000000.000000
1518075737;08/02/2018 08:42;62.030000;54.180000;55.010000;65.150000;;;;;;7175370000.000000;8000000000.000000
1518076037;08/02/2018 08:47;49.860000;50.020000;58.900000;64.140000;50.100000;45.340000;54.120000;57.070000;66.910000;7490350000.000000;8000000000.000000
1518076337;08/02/2018 08:52;56.570000;68.960000;75.120000;;;;;;;7349750000.000000;8000000000.000000
1518076637;08/02/2018 08:57;62.140000;70.360000;78.800000;66.730000;56.730000;77.520000;75.470000;69.000000;69.820000;7161310000.000000;8000000000.000000
1518076937;08/02/2018 09:02;71.000000;42.440000;73.660000;78.860000;46.630000;49.280000;;;;7386960000.000000;8000000000.000000
1518077237;08/02/2018 09:07;56.900000;66.540000;70.820000;59.690000;70.110000;54.750000;51.000000;;;7179150000.000000;8000000000.000000
1518077537;08/02/2018 09:12;64.960000;51.930000;53.640000;71.520000;64.580000;59.900000;43.650000;66.620000;;7093510000.000000;8000000000.000000
1518077837;08/02/2018 09:17;46.170000;59.030000;69.120000;66.930000;50.780000;;;;;7159850000.000000;8000000000.000000
1518078137;08/02/2018 09:22;43.980000;53.290000;;;;;;;;7392600000.000000;8000000000.000000
1518078437;08/02/2018 09:27;53.290000;51.030000;65.100000;65.920000;;;;;;7373360000.000000;8000000000.000000
1518078737;08/02/2018 09:32;66.490000;76.840000;;;;;;;;7391510000.000000;8000000000.000000
1518079037;08/02/2018 09:37;48.110000;59.540000;52.230000;75.550000;58.470000;59.500000;58.550000;54.120000;69.340000;7264020000.000000;8000000000.000000
1518079337;08/02/2018 09:42;59.270000;62.330000;;;;;;;;7285650000.000000;8000000000.000000
1518079637;08/02/2018 09:47;70.460000;59.520000;71.480000;53.650000;80.850000;;;;;7081490000.000000;8000000000.000000
1518079937;08/02/2018 09:52;52.340000;;;;;;;;;7488210000.000000;8000000000.000000
1518080237;08/02/2018 09:57;63.080000;54.460000;;;;;;;;7216830000.000000;8000000000.000000
1518080537;08/02/2018 10:02;53.320000;69.950000;51.330000;67.500000;;;;;;7158730000.000000;8000000000.000000
1518080837;08/02/2018 10:07;58.120000;81.830000;55.460000;71.100000;48.920000;61.880000;49.450000;;;7497690000.000000;8000000000.000000
1518081137;08/02/2018 10:12;53.450000;50.390000;52.540000;74.090000;67.060000;;;;;7231210000.000000;8000000000.000000
1518081437;08/02/2018 10:17;53.470000;64.130000;52.470000;64.090000;74.030000;75.690000;47.250000;;;7471160000.000000;8000000000.000000
1518081737;08/02/2018 10:22;54.810000;69.210000;66.990000;76.960000;64.330000;67.530000;64.370000;63.720000;79.680000;7134790000.000000;8000000000.000000
1518082037;08/02/2018 10:27;67.280000;57.390000;;;;;;;;7403170000.000000;8000000000.000000
1518082337;08/02/2018 10:32;61.680000;;;;;;;;;7435010000.000000;8000000000.000000
1518082637;08/02/2018 10:37;70.230000;43.600000;81.610000;76.070000;62.780000;59.530000;68.150000;;;7287280000.000000;8000000000.000000
1518082937;08/02/2018 10:42;67.290000;50.300000;69.310000;75.080000;66.680000;61.690000;;;;7451230000.000000;8000000000.000000
1518083237;08/02/2018 10:47;68.330000;57.960000;;;;;;;;7025170000.000000;8000000000.000000
1518083537;08/02/2018 10:52;68.960000;68.570000;68.450000;57.890000;60.360000;51.150000;78.130000;;;7355170000.000000;8000000000.000000
1518083837;08/02/2018 10:57;72.310000;;;;;;;;;7351390000.000000;8000000000.000000
1518084137;08/02/2018 11:02;65.270000;76.970000;71.320000;;;;;;;7433790000.000000;8000000000.000000
1518084437;08/02/2018 11:07;53.150000;68.070000;52.920000;;;;;;;7260930000.000000;8000000000.000000
1518084737;08/02/2018 11:12;61.120000;;;;;;;;;7424270000.000000;8000000000.000000
1518085037;08/02/2018 11:17;73.200000;48.740000;65.460000;;;;;;;7453330000.000000;8000000000.000000
1518085337;08/02/2018 11:22;74.470000;74.710000;56.440000;62.110000;71.630000;45.240000;73.220000;64.660000;;7454520000.000000;8000000000.000000
1518085637;08/02/2018 11:27;69.830000;75.320000;64.270000;68.620000;64.000000;68.140000;46.480000;;;7340030000.000000;8000000000.000000
1518085937;08/02/2018 11:32;74.490000;64.170000;64.150000;46.620000;67.160000;77.350000;;;;7206210000.000000;8000000000.000000
1518086237;08/02/2018 11:37;57.080000;62.910000;42.890000;72.100000;;;;;;7197700000.000000;8000000000.000000
1518086537;08/02/2018 11:42;59.680000;73.590000;79.550000;74.430000;61.520000;;;;;7276050000.000000;8000000000.000000
1518086837;08/02/2018 11:47;62.770000;72.070000;64.370000;70.890000;;;;;;7067320000.000000;8000000000.000000
1518087137;08/02/2018 11:52;56.620000;;;;;;;;;7378790000.000000;8000000000.000000
1518087437;08/02/2018 11:57;44.870000;53.730000;62.380000;49.430000;;;;;;7179860000.000000;8000000000.000000
1518087737;08/02/2018 12:02;57.910000;;;;;;;;;7362980000.000000;8000000000.000000
1518088037;08/02/2018 12:07;69.390000;61.430000;49.800000;77.290000;69.380000;65.340000;62.020000;72.180000;;7118360000.000000;8000000000.000000
1518088337;08/02/2018 12:12;50.670000;49.910000;53.010000;47.290000;61.720000;69.650000;66.800000;58.890000;63.850000;7451860000.000000;8000000000.000000
1518088637;08/02/2018 12:17;64.920000;64.930000;61.070000;54.350000;58.960000;53.640000;;;;7316890000.000000;8000000000.000000
1518088937;08/02/2018 12:22;57.510000;61.710000;68.650000;54.900000;76.460000;;;;;7366850000.000000;8000000000.000000
1518089237;08/02/2018 12:27;45.710000;77.960000;;;;;;;;7095060000.000000;8000000000.000000
